DATE,USEPUINDXD
2024-01-24,91.92000
2024-01-25,114.57000
2024-01-26,85.29000
2024-01-27,80.68000
2024-01-28,109.40000
2024-01-29,212.58000
2024-01-30,144.27000
2024-01-31,81.76000
2024-02-01,97.99000
2024-02-02,55.14000
2024-02-03,95.61000
2024-02-04,213.37000
2024-02-05,209.60000
2024-02-06,109.35000
2024-02-07,178.57000
2024-02-08,153.72000
2024-02-09,67.61000
2024-02-10,55.65000
2024-02-11,216.31000
2024-02-12,215.18000
2024-02-13,183.22000
2024-02-14,86.93000
2024-02-15,83.03000
2024-02-16,58.32000
2024-02-17,147.98000
2024-02-18,309.05000
2024-02-19,88.77000
2024-02-20,149.95000
2024-02-21,111.52000
2024-02-22,70.29000
2024-02-23,117.11000
2024-02-24,192.21000
2024-02-25,68.12000
2024-02-26,167.77000
2024-02-27,117.39000
2024-02-28,143.19000
2024-02-29,105.86000
2024-03-01,58.59000
2024-03-02,72.85000
2024-03-03,85.57000
2024-03-04,185.31000
2024-03-05,98.25000
2024-03-06,107.93000
2024-03-07,56.71000
2024-03-08,36.66000
2024-03-09,230.58000
2024-03-10,221.18000
2024-03-11,159.06000
2024-03-12,104.69000
2024-03-13,159.16000
2024-03-14,69.68000
2024-03-15,181.53000
2024-03-16,110.10000
2024-03-17,180.66000
2024-03-18,140.24000
2024-03-19,91.96000
2024-03-20,202.01000
2024-03-21,77.59000
2024-03-22,73.05000
2024-03-23,147.64000
2024-03-24,93.10000
2024-03-25,79.67000
2024-03-26,85.54000
2024-03-27,97.90000
2024-03-28,59.31000
2024-03-29,90.04000
2024-03-30,49.51000
2024-03-31,89.56000
2024-04-01,113.74000
2024-04-02,64.34000
2024-04-03,87.02000
2024-04-04,79.84000
2024-04-05,65.90000
2024-04-06,286.44000
2024-04-07,136.54000
2024-04-08,96.86000
2024-04-09,127.50000
2024-04-10,134.32000
2024-04-11,116.38000
2024-04-12,164.38000
2024-04-13,83.15000
2024-04-14,351.28000
2024-04-15,148.00000
2024-04-16,205.00000
2024-04-17,89.86000
2024-04-18,73.00000
2024-04-19,69.55000
2024-04-20,105.00000
2024-04-21,129.65000
2024-04-22,63.52000
2024-04-23,50.68000
2024-04-24,103.13000
2024-04-25,228.77000
2024-04-26,71.47000
2024-04-27,53.88000
2024-04-28,105.58000
2024-04-29,80.35000
2024-04-30,111.88000
2024-05-01,52.26000
2024-05-02,80.50000
2024-05-03,55.72000
2024-05-04,43.53000
2024-05-05,165.50000
2024-05-06,76.56000
2024-05-07,38.92000
2024-05-08,35.93000
2024-05-09,51.54000
2024-05-10,103.08000
2024-05-11,262.99000
2024-05-12,245.08000
2024-05-13,36.94000
2024-05-14,135.19000
2024-05-15,96.41000
2024-05-16,55.17000
2024-05-17,54.29000
2024-05-18,71.86000
2024-05-19,228.26000
2024-05-20,92.53000
2024-05-21,62.26000
2024-05-22,55.15000
2024-05-23,77.20000
2024-05-24,153.24000
2024-05-25,58.73000
2024-05-26,40.78000
2024-05-27,52.47000
2024-05-28,56.95000
2024-05-29,123.02000
2024-05-30,92.78000
2024-05-31,72.40000
2024-06-01,87.64000
2024-06-02,58.35000
2024-06-03,191.95000
2024-06-04,67.80000
2024-06-05,35.32000
2024-06-06,80.15000
2024-06-07,55.59000
2024-06-08,102.97000
2024-06-09,82.89000
2024-06-10,92.67000
2024-06-11,59.32000
2024-06-12,100.25000
2024-06-13,94.21000
2024-06-14,88.92000
2024-06-15,62.45000
2024-06-16,48.63000
2024-06-17,64.98000
2024-06-18,72.11000
2024-06-19,52.65000
2024-06-20,89.94000
2024-06-21,76.15000
2024-06-22,109.47000
2024-06-23,197.14000
2024-06-24,99.49000
2024-06-25,49.81000
2024-06-26,67.02000
2024-06-27,90.29000
2024-06-28,53.23000
2024-06-29,137.27000
2024-06-30,134.77000
2024-07-01,3.67000
